learner_id,course_id,course_name,course_domain,course_difficulty,archetype,course_number,enrollment_date,quiz_score,engagement_score,time_spent_hours,completed,learner_skill_level
L00063,oyZiRj2BEeyZlQoNyXy15Q,Unknown,,intermediate,steady_learner,3,2025-05-14,61.5,93.9,10.8,True,0.4952753563740999
L00064,QNdqXZqNEe-rwhIp96UKPw,Unknown,,intermediate,steady_learner,1,2025-11-13,55.5,78.4,7.5,True,0.0
L00065,gni-lkeREeaNmhKFnqHOVQ,Unknown,,intermediate,focused_specialist,1,2025-09-02,69.7,83.2,9.4,True,0.0
L00065,mWViY2ahEe6C8Aq3MM882w,Unknown,,intermediate,focused_specialist,2,2025-09-18,72.5,78.0,8.5,True,0.20902796534447693
L00065,p6YbnputEeq8sxJ8GGZFeQ,Unknown,,intermediate,focused_specialist,3,2025-09-22,73.1,78.1,7.7,True,0.42644608503636494
L00065,HuyizibGEfChkRLiydouaQ,Unknown,,intermediate,focused_specialist,4,2025-09-26,67.4,88.6,8.3,True,0.6458861299195995
L00065,3QpIg-wgEeyLcA5hHZ0Uxw,Unknown,,intermediate,focused_specialist,5,2025-09-30,62.1,83.9,8.2,True,0.8481296237889506
L00065,sxMQEV4hEeSF2SIACy-E9A,Unknown,,intermediate,focused_specialist,6,2025-10-06,100.0,78.5,7.9,True,1.0343957583241745
L00065,wFc3FhwIEeyf4Ar-aygVCw,Unknown,,intermediate,focused_specialist,7,2025-10-19,86.4,90.9,9.3,True,1.3343957583241746
L00065,zwqURwiiEeahpQ5cgS1w4w,Unknown,,intermediate,focused_specialist,8,2025-10-30,79.6,64.2,5.2,True,1.5936248253341652
L00065,au5XIq3UEe2udBJHHBiBTw,Unknown,,intermediate,focused_specialist,9,2025-11-03,93.2,100.0,10.3,True,1.8324445746782316
L00065,eqPcQJ4tEe6rhw5hPGAU4Q,Unknown,,intermediate,focused_specialist,10,2025-12-01,74.7,100.0,9.4,True,2.0
L00065,3de7HPEEEe6mTA4J116vUw,Unknown,,intermediate,focused_specialist,11,2025-12-01,62.5,86.3,8.2,True,2.0
L00066,RPS7gi1HEeyRZwruZfI_ww,Unknown,,intermediate,high_achiever,1,2025-07-25,81.1,88.8,9.8,True,0.0
L00066,FkAMrrwEEey8ogoy0lwspQ,Unknown,,intermediate,high_achiever,2,2025-07-27,76.5,100.0,9.4,True,0.24325401763267968
L00066,vU4CeqTaEeW2ORLv1OUyFQ,Unknown,,intermediate,high_achiever,3,2025-07-31,85.9,75.9,8.3,True,0.4728030175624728
L00066,1qWfTgx1Ee-PZgr_4p5lOw,Unknown,,intermediate,high_achiever,4,2025-09-12,100.0,74.4,8.4,True,0.7303942221858771
L00066,tCJFUTd5Ee-xLxIpRr2Opw,Unknown,,intermediate,high_achiever,5,2025-09-28,72.8,75.7,7.2,True,1.030394222185877
L00067,3mYHbQqBEey5zQ4LqE3elQ,Unknown,,intermediate,high_achiever,1,2025-12-09,70.1,75.3,6.6,True,0.0
L00067,vuhMUF8GEeyIUg4Qv2RsBQ,Unknown,,intermediate,high_achiever,2,2025-12-12,70.2,86.4,8.6,True,0.2101882929095207
L00067,ETIiTjRmEe2OTg6-ghpzvQ,Unknown,,intermediate,high_achiever,3,2025-12-19,71.0,74.7,7.5,True,0.420813871981345
L00067,f9Rc9TxxEfCvexL6Zx2PNQ,Unknown,,intermediate,high_achiever,4,2026-01-02,83.0,93.9,8.7,True,0.6337172123679072
L00067,Zc6mX_LsEe-lDA7RWcxbZw,Unknown,,intermediate,high_achiever,5,2026-01-08,78.5,85.1,8.5,True,0.8828524986240867
L00067,spEK1qipEem5rRK9OOkIhA,Unknown,,intermediate,high_achiever,6,2026-02-02,84.6,67.9,5.9,True,1.1182934372574087
L00067,65UpJWhEEe6vIRJJdXRzxQ,Unknown,,intermediate,high_achiever,7,2026-02-03,88.5,74.8,7.2,True,1.3719952923151384
L00068,YOf5CkJEEfClyxI_Dgx85Q,Unknown,,intermediate,steady_learner,1,2026-01-01,67.5,51.8,4.9,True,0.0
L00069,zUFl3XEiEeWKsgrp3VnvAw,Unknown,,intermediate,explorer,1,2025-06-08,66.8,40.0,3.4,True,0.0
L00070,65KPw75dEe2f_QqiHmxYNQ,Unknown,,intermediate,high_achiever,1,2025-09-21,78.6,97.0,9.7,True,0.0
L00070,CUoSW5qCEe-dyg4jT90KDQ,Unknown,,intermediate,high_achiever,2,2025-09-28,84.9,85.0,8.1,True,0.2357664028408561
L00070,AbQO8UyrEe6tRQ7_HCl3rw,Unknown,,intermediate,high_achiever,3,2025-10-05,81.7,96.4,9.8,True,0.4904343574449058
L00070,h6uFyFlhEfCt0wr_8L_7mQ,Unknown,,intermediate,high_achiever,4,2025-10-12,80.6,78.3,8.7,True,0.7355812650037752
L00071,SqmLPbZREeaqPQ5tUH5EoA,Unknown,,intermediate,steady_learner,1,2025-09-22,80.2,82.8,9.4,True,0.0
L00071,j3px0zZjEeqn1ArcdaOjuQ,Unknown,,intermediate,steady_learner,2,2025-10-12,26.5,65.1,6.0,False,0.24061639426098283
L00071,FiGgYTzMEeyZlQoNyXy15Q,Unknown,,intermediate,steady_learner,3,2025-10-23,77.2,82.0,8.9,True,0.24061639426098283
L00071,jYd91UquEeWpQA4vMed_oQ,Unknown,,intermediate,steady_learner,4,2025-10-28,80.4,49.7,5.1,True,0.4721433555088283
L00072,c65t7ToZEfCxwxJQM9bC_Q,Unknown,,intermediate,steady_learner,1,2025-01-19,54.6,70.8,6.5,True,0.0
L00073,3gQHDu4zEeqdeRLl46i_Pw,Unknown,,intermediate,focused_specialist,1,2025-07-17,67.2,75.9,7.8,True,0.0
L00073,0usveKkyEeywagovoAKHOQ,Unknown,,intermediate,focused_specialist,2,2025-07-24,77.7,87.5,7.6,True,0.2016635860139279
L00073,EpADDSi1EemtrBK0C0a3Mg,Unknown,,intermediate,focused_specialist,3,2025-08-06,96.5,89.7,9.7,True,0.43471352535114605
L00073,DbK9KapPEe6DtA6TNFYzNQ,Unknown,,intermediate,focused_specialist,4,2025-09-20,85.9,80.5,6.9,True,0.7243558751800152
L00073,zt1DHnr0Ee6NOgp3b3opmQ,Unknown,,intermediate,focused_specialist,5,2025-09-20,69.1,50.6,5.3,True,0.9819989075712123
L00073,YBUWyz9YEe24ihI2NeLiww,Unknown,,intermediate,focused_specialist,6,2025-10-03,94.8,80.4,9.5,True,1.1892975773876007
L00074,2Ua66XCSEey4uArRczA0dw,Unknown,,intermediate,explorer,1,2025-01-29,93.9,75.0,7.3,True,0.0
L00074,gWMcK055Ee-mywr_6bZvLw,Unknown,,intermediate,explorer,2,2025-05-09,96.9,87.1,9.0,False,0.28182416886992917
L00074,WztCkXpwEe6NOgp3b3opmQ,Unknown,,intermediate,explorer,3,2025-05-10,59.8,9.1,0.9,True,0.28182416886992917
L00074,cf2g0EA6Eeu8SQoz66ejcQ,Unknown,,intermediate,explorer,4,2025-05-28,64.8,87.3,9.1,True,0.46129182220760856
L00074,2g7bdO-KEeWTgg7cwVeSqQ,Unknown,,intermediate,explorer,5,2025-07-14,100.0,72.9,6.7,False,0.6555447257663722
L00075,aaNZKGGrEfCy5w726iKh0Q,Unknown,,intermediate,high_achiever,1,2025-10-31,61.9,100.0,11.9,True,0.0
L00075,7DUGHubPEe2wDAr4TXBGnQ,Unknown,,intermediate,high_achiever,2,2025-11-24,85.2,80.9,8.7,True,0.18583716789778074
L00075,ivgbMpn-EeqXSQrw8x-rLQ,Unknown,,intermediate,high_achiever,3,2025-12-21,84.5,96.0,8.6,True,0.44143089275321745
L00075,b1t9qLE2Eey9shJZYT6JZw,Unknown,,intermediate,high_achiever,4,2025-12-23,80.4,74.4,6.5,True,0.6949230033584777
L00075,Vbo7EFjOEe-nXw4I7PxBow,Unknown,,intermediate,high_achiever,5,2026-01-02,87.9,74.7,8.8,True,0.9361956864998523
L00075,iXq6zSWTEeWs4gorU6Q1Yw,Unknown,,intermediate,high_achiever,6,2026-01-06,94.4,91.5,9.1,True,1.1998202742885349
L00075,Fk0RyfhqEeaQswpW71qb2A,Unknown,,intermediate,high_achiever,7,2026-01-06,73.1,90.3,8.8,True,1.482972949552609
L00075,uyr44XJaEeq2qwoqrgcBoQ,Unknown,,intermediate,high_achiever,8,2026-01-12,94.1,94.9,8.0,True,1.7023926988154283
L00075,jUeTl6phEeuLCQ6P36XDuw,Unknown,,intermediate,high_achiever,9,2026-01-14,100.0,88.3,10.4,True,1.9846074985550484
L00077,vdwtpp1hEeW4xRJkiwxnYw,Unknown,,intermediate,steady_learner,1,2025-11-21,59.2,76.3,8.3,True,0.0
L00077,C85M9qAYEeq-bBISszspmQ,Unknown,,intermediate,steady_learner,2,2026-02-21,77.2,74.2,7.8,True,0.1776573195906249
L00077,efvCOU2HEe6t5QqZGaqvvw,Unknown,,intermediate,steady_learner,3,2026-02-25,97.7,75.6,6.2,True,0.4092192124798918
L00079,wWKidiPbEe2Psg5YTxx2NQ,Unknown,,intermediate,steady_learner,1,2025-06-24,56.3,62.0,6.9,False,0.0
L00079,P9m8ZEyIEeyVnArvMUxg9w,Unknown,,intermediate,steady_learner,2,2025-07-17,62.2,82.8,8.0,False,0.0
L00079,AbYxlxMvEeudYRKWrh_Urw,Unknown,,intermediate,steady_learner,3,2025-08-05,46.4,53.4,4.8,True,0.0
L00080,vfNfTz31Ee-9Ig7qA4dB5w,Unknown,,intermediate,high_achiever,1,2025-11-05,82.0,81.2,6.9,True,0.0
L00080,LQMVqakqEeyjPxJkzIUqCw,Unknown,,intermediate,high_achiever,2,2025-11-09,67.2,75.4,8.7,True,0.2459726478887504
L00081,czHuS4_GEeqjVQq1e8EnsQ,Unknown,,intermediate,explorer,1,2025-11-03,74.3,63.8,6.2,False,0.0
L00081,SN5tm_tBEeScRyIAC3-PxA,Unknown,,intermediate,explorer,2,2026-01-01,74.3,36.0,4.1,True,0.0
L00081,rdr8M52zEe2a0hItqNBhjQ,Unknown,,intermediate,explorer,3,2026-01-13,39.2,77.5,8.3,False,0.2229721279718526
L00081,aSIgwuqMEe-N6gr_8hZ8yw,Unknown,,intermediate,explorer,4,2026-03-20,100.0,78.4,7.7,True,0.2229721279718526
L00081,jAKi4B9GEfCUKg7orgMBjQ,Unknown,,intermediate,explorer,5,2026-07-04,69.0,59.6,4.9,False,0.5229721279718526
L00081,iRBJm_LREeSplSIACzYDNg,Unknown,,intermediate,explorer,6,2026-08-23,37.6,56.4,6.4,False,0.5229721279718526
L00081,Z0iIkFIvEeyLIRLL9niz0w,Unknown,,intermediate,explorer,7,2026-08-27,93.9,100.0,11.5,False,0.5229721279718526
L00081,LWlU3YrGEe-Prw4pgRltBQ,Unknown,,intermediate,explorer,8,2026-09-10,42.8,36.6,3.9,False,0.5229721279718526
L00081,q8vuMCtCEfCFOw5SEzGjMQ,Unknown,,intermediate,explorer,9,2026-09-14,72.6,93.2,8.3,True,0.5229721279718526
L00083,R1PcjhtgEeqwsg7M7e9Hdw,Unknown,,intermediate,high_achiever,1,2026-01-07,74.3,94.2,8.4,True,0.0
L00083,K6MemvMBEeyxiRKaoDccyw,Unknown,,intermediate,high_achiever,2,2026-01-11,69.4,83.5,8.0,True,0.22299179808933425
L00083,JAIFVzVfEeyeYA42DXbPkQ,Unknown,,intermediate,high_achiever,3,2026-01-24,81.1,84.3,10.1,True,0.43109354870613403
L00083,PZB3hsR_Eeq2zA6q1ZqzUQ,Unknown,,intermediate,high_achiever,4,2026-02-10,88.7,86.1,9.8,True,0.6744883765138227
L00083,0CWsGNG6EeWlbgqNCYymGw,Unknown,,intermediate,high_achiever,5,2026-03-15,91.6,95.2,10.0,True,0.9405448070116665
L00083,2ZtMBlw5EfCulgr_yN0Fgw,Unknown,,intermediate,high_achiever,6,2026-03-24,97.4,86.2,7.0,True,1.2154600899991623
L00083,FwLlxFfeEeWWpxI8aBTOyQ,Unknown,,intermediate,high_achiever,7,2026-03-24,89.0,92.3,7.7,True,1.5077988221496434
L00083,epSUlKkuEeyxDg4ukgkVlw,Unknown,,intermediate,high_achiever,8,2026-04-09,94.1,100.0,11.6,True,1.7747094478306118
L00084,ByqSENDBEe6SjxKHxThXWw,Unknown,,intermediate,struggling_learner,1,2025-05-31,73.4,32.3,3.1,False,0.0
L00084,69279pFuEey5lA4z0b06iw,Unknown,,intermediate,struggling_learner,2,2025-08-22,40.1,71.6,7.4,False,0.0
L00084,GELM6BRDEe-d6hIj26omoQ,Unknown,,intermediate,struggling_learner,3,2025-09-23,23.4,37.0,3.3,True,0.0
L00085,fsXdLVj5EeyOjwqcMrh_EQ,Unknown,,intermediate,high_achiever,1,2025-01-15,73.6,79.2,7.8,True,0.0
L00085,c-czjfnIEeyxiRKaoDccyw,Unknown,,intermediate,high_achiever,2,2025-02-04,68.0,74.9,8.5,True,0.22081020245057173
L00085,U2AyS6cNEe2k3QqEwsYK9Q,Unknown,,intermediate,high_achiever,3,2025-02-19,81.5,97.7,10.5,True,0.4246788181676645
L00085,jhbnzAYZEfC8aAr_0V4I2Q,Unknown,,intermediate,high_achiever,4,2025-03-21,76.8,87.6,9.5,True,0.6693032415777751
L00086,ex4W67aQEe-dwg4HQ74J2Q,Unknown,,intermediate,struggling_learner,1,2025-06-08,66.8,58.8,4.9,False,0.0
L00086,xAUa37WoEeW-DxJ4SAJAhQ,Unknown,,intermediate,struggling_learner,2,2025-12-14,67.1,20.8,1.9,False,0.0
L00088,hB0Q_1FZEe2_Sw71Lq9Tow,Unknown,,intermediate,high_achiever,1,2025-04-04,70.0,98.7,9.0,True,0.0
L00088,JfASfdBSEe6SjxKHxThXWw,Unknown,,intermediate,high_achiever,2,2025-04-11,69.5,100.0,9.9,True,0.20990148659438382
L00088,M3OvwXI3Eeys9RJMWW48Yw,Unknown,,intermediate,high_achiever,3,2025-04-19,86.5,82.9,7.2,True,0.4183189676023246
L00088,04kQ_is8EeyavRI3rIvGvQ,Unknown,,intermediate,high_achiever,4,2025-04-26,100.0,74.7,7.0,True,0.6777803826850866
L00088,QorXEfDrEe6_hQ5vjY2P8w,Unknown,,intermediate,high_achiever,5,2025-06-03,76.2,82.3,9.5,True,0.9777803826850866
L00088,bI3LIkp7EfCKLQ4GKuiezQ,Unknown,,intermediate,high_achiever,6,2025-06-24,79.3,72.9,8.6,True,1.2063767471025166
L00088,zhJLiXQmEfC6sQ6q3gpOMQ,Unknown,,intermediate,high_achiever,7,2025-07-01,91.7,78.4,8.7,True,1.4442946626772497
L00088,oyLdmw0CEe2Y5w6RJi54eQ,Unknown,,intermediate,high_achiever,8,2025-07-29,96.9,81.0,7.3,True,1.7194216922274723
L00088,69q_LFADEe-SdxJ_Axw1wQ,Unknown,,intermediate,high_achiever,9,2025-09-15,100.0,85.0,7.6,True,2.0
L00088,2hIDbsXuEeWJGhLlUd0b5w,Unknown,,intermediate,high_achiever,10,2025-09-18,97.5,70.4,6.6,True,2.0
L00088,fmQHyqXSEei3zwoGmBo8pg,Unknown,,intermediate,high_achiever,11,2025-10-17,97.9,93.5,9.3,True,2.0
L00088,xC1Jw8aPEe-LvhIuPUA7nw,Unknown,,intermediate,high_achiever,12,2025-10-20,94.9,93.3,7.9,True,2.0
L00088,kEJz6FMUEe-mywr_6bZvLw,Unknown,,intermediate,high_achiever,13,2025-10-20,100.0,77.1,8.9,True,2.0
L00089,hEnkmqM2Ee2ulBKWkg2MSQ,Unknown,,intermediate,explorer,1,2025-09-24,56.3,45.1,3.8,True,0.0
L00089,95ee7d21Eeu-EQpycSBBow,Unknown,,intermediate,explorer,2,2026-01-07,92.6,59.9,4.8,True,0.1688480232751747
L00089,frVZMy7BEeieyQoEmfUmdA,Unknown,,intermediate,explorer,3,2026-05-28,79.1,100.0,11.9,False,0.44669454206532544
L00089,6XfqXHyaEeu3uhKhdnv_7w,Unknown,,intermediate,explorer,4,2026-06-21,58.3,74.6,6.6,False,0.44669454206532544
L00089,x6nxn0YaEeyMShIZDy6GdQ,Unknown,,intermediate,explorer,5,2026-07-14,100.0,67.4,7.2,False,0.44669454206532544
L00089,goJ9vXd_EeWtpg5GoAM5Iw,Unknown,,intermediate,explorer,6,2026-10-08,62.6,57.9,6.1,True,0.44669454206532544
L00089,09MEus4-Ee6SjxKHxThXWw,Unknown,,intermediate,explorer,7,2026-12-08,76.0,63.8,7.5,False,0.6345307012237575
L00089,N0WpwiY_Eey4dA6DVmO2QQ,Unknown,,intermediate,explorer,8,2026-12-10,80.9,47.7,4.5,True,0.6345307012237575
L00089,bd0znK7-EemyMA5Lq7-tfA,Unknown,,intermediate,explorer,9,2026-12-17,82.2,36.8,4.3,False,0.8772059438090194
L00089,6EjcjyB6EeuRtBLpTHsFtw,Unknown,,intermediate,explorer,10,2027-01-12,80.4,59.4,5.7,True,0.8772059438090194
L00090,M5MhWRpXEeyZ9BL8TB78QQ,Unknown,,intermediate,high_achiever,1,2025-09-16,56.5,74.6,6.9,True,0.0
L00090,Mz09JOzTEe67Qg5OWMQ59w,Unknown,,intermediate,high_achiever,2,2025-09-18,67.6,85.8,9.6,True,0.16957468846745097
L00090,14wpbvnnEeqrqRLDNmbmYw,Unknown,,intermediate,high_achiever,3,2025-09-23,67.0,86.0,6.9,True,0.3723051962321036
L00090,EArFbVrgEe-HJQr_z1qFow,Unknown,,intermediate,high_achiever,4,2025-09-24,89.3,86.2,8.4,True,0.5733050333799279
L00090,Dhb0X03GEeqXxwqxk3C7MQ,Unknown,,intermediate,high_achiever,5,2025-10-04,68.0,86.3,7.2,True,0.8410653759348106
L00091,oUJ58VQ6EfCW8Q55q1kSNQ,Unknown,,intermediate,high_achiever,1,2025-05-13,63.7,79.1,9.4,True,0.0
L00091,Rsf1AWocEeuQqxJ-6zCB-w,Unknown,,intermediate,high_achiever,2,2025-05-22,78.3,85.5,7.1,True,0.1912114452156064
L00091,4MSFJrjIEe-Edgr_0TyPhw,Unknown,,intermediate,high_achiever,3,2025-05-29,95.9,87.6,8.4,True,0.42618159079978507
L00091,vTBdf27YEfCHNwr_6AsATQ,Unknown,,intermediate,high_achiever,4,2025-06-16,78.4,71.4,7.2,True,0.7137982825706245
L00093,yq7l2eYXEe6s9Qr_2Qjvdw,Unknown,,intermediate,struggling_learner,1,2025-10-12,20.1,57.1,6.5,True,0.0
L00093,HBvQdSObEeu-rg7jvs9-1w,Unknown,,intermediate,struggling_learner,2,2025-11-02,33.6,5.6,0.6,False,0.06015948169672006
L00093,9LOiI4LAEfCPfgr__lXpzQ,Unknown,,intermediate,struggling_learner,3,2026-04-02,38.5,53.5,5.3,False,0.06015948169672006
L00093,3X8T_LagEe-dwg4HQ74J2Q,Unknown,,intermediate,struggling_learner,4,2026-07-06,67.6,60.0,5.1,True,0.06015948169672006
L00094,ad9xTnfoEemI3hKEZBIFgg,Unknown,,intermediate,focused_specialist,1,2025-08-27,80.2,64.5,5.5,True,0.0
L00094,MWJf9CM8EeegFxJFuF7S9A,Unknown,,intermediate,focused_specialist,2,2025-09-30,49.0,96.9,10.3,True,0.24072288625722574
L00094,LMDNYxp2Ee6dsRI5EA87dw,Unknown,,intermediate,focused_specialist,3,2025-10-11,74.3,88.7,9.0,True,0.38766508304213326
L00095,3BtSOZkvEeeNegqR6J6tDg,Unknown,,intermediate,steady_learner,1,2025-07-14,59.1,81.9,6.9,True,0.0
L00095,MqfA4jinEeqEYQpOQt3ikw,Unknown,,intermediate,steady_learner,2,2025-10-29,83.8,80.2,8.8,False,0.17723329802714508
L00095,R64ykaXKEe-syBKvuiDv_w,Unknown,,intermediate,steady_learner,3,2025-12-09,60.6,67.7,6.6,True,0.17723329802714508
L00096,BJf9AqkrEeyxDg4ukgkVlw,Unknown,,intermediate,high_achiever,1,2025-10-13,83.0,88.2,9.5,True,0.0
L00096,RO728xoIEeWg_RJGAuFGjw,Unknown,,intermediate,high_achiever,2,2025-10-13,71.4,100.0,9.1,True,0.24890886713066745
L00096,zqK9dFM2EeaIlw57rh81AQ,Unknown,,intermediate,high_achiever,3,2025-10-15,72.8,82.4,9.6,True,0.4629822207416663
L00096,hB0Q_1FZEe2_Sw71Lq9Tow,Unknown,,intermediate,high_achiever,4,2025-10-18,89.1,100.0,11.2,True,0.6813245310608318
L00097,xAUa37WoEeW-DxJ4SAJAhQ,Unknown,,intermediate,explorer,1,2025-04-03,18.0,88.3,9.2,False,0.0
L00097,KtbE7Q5BEeamsw7MRtVHjQ,Unknown,,intermediate,explorer,2,2025-05-17,40.9,90.8,7.3,False,0.0
L00097,YVCJtTEIEeyb5BLyoVYmQQ,Unknown,,intermediate,explorer,3,2025-05-22,89.1,100.0,9.2,True,0.0
L00097,zpI1GMQ_EeW2JxKnR3RyOw,Unknown,,intermediate,explorer,4,2025-06-03,52.1,49.3,4.3,True,0.26736465204698767
L00098,VIIcqc3AEeu0KQ5V9fFcUQ,Unknown,,intermediate,struggling_learner,1,2025-12-30,36.6,32.2,3.7,True,0.0
L00098,H1S9SiycEey_gAqlB2poCQ,Unknown,,intermediate,struggling_learner,2,2026-04-15,38.9,35.9,3.4,True,0.10972618628852857
L00098,4BkqMnE8EeWxvQr3acyajw,Unknown,,intermediate,struggling_learner,3,2026-04-30,80.5,24.7,2.8,True,0.22647154322815205
L00098,7gLccRnoEeWjrA6seF25aw,Unknown,,intermediate,struggling_learner,4,2026-05-16,63.2,59.7,7.1,False,0.4679257259266547
L00099,1_heQxNzEe-zqA6_zzhdJQ,Unknown,,intermediate,struggling_learner,1,2025-12-23,48.2,62.2,6.3,False,0.0
L00099,3obxa2UJEe2NnA4jep2fLw,Unknown,,intermediate,struggling_learner,2,2026-06-05,28.9,30.6,3.6,True,0.0
L00099,S4rFaf3dEe-ehwr_ziEUiw,Unknown,,intermediate,struggling_learner,3,2026-07-11,1.9,47.4,4.6,False,0.08667415963568313
L00101,HUJ11BnoEeWg_RJGAuFGjw,Unknown,,intermediate,steady_learner,1,2025-02-18,66.6,74.1,8.0,True,0.0
L00101,GAZnzRdTEeyZ9BL8TB78QQ,Unknown,,intermediate,steady_learner,2,2025-02-19,41.8,65.1,7.3,True,0.19969255010719533
L00101,J35r-m9iEfCA-BIY4kCZLQ,Unknown,,intermediate,steady_learner,3,2025-04-13,69.8,70.8,5.8,True,0.3250020772840271
L00101,qnjhdI7-Ee6xzArT8MnIvQ,Unknown,,intermediate,steady_learner,4,2025-10-19,49.8,52.7,5.1,False,0.5345070721567511
L00101,JJwS82OTEeeHUQ7JlgRprA,Unknown,,intermediate,steady_learner,5,2025-11-14,71.3,49.1,5.9,True,0.5345070721567511
L00101,I4uVflYJEfCt0wr_8L_7mQ,Unknown,,intermediate,steady_learner,6,2025-12-25,82.2,53.5,5.3,True,0.7485499982692931
L00102,33f-6F4GEeu8xgoxFomNmw,Unknown,,intermediate,struggling_learner,1,2025-02-08,36.1,65.0,6.0,False,0.0
L00102,U4jqe5_bEe66Awqauw259w,Unknown,,intermediate,struggling_learner,2,2025-02-14,15.0,3.8,0.4,False,0.0
L00103,fcqBEnxQEeaXRRKK7mMjqw,Unknown,,intermediate,steady_learner,1,2025-10-06,57.7,68.6,5.6,True,0.0
L00103,bfGb13eJEe-cBRK_mZB3Bw,Unknown,,intermediate,steady_learner,2,2025-10-21,44.3,92.6,10.3,True,0.17315747525980732
L00103,wFc3FhwIEeyf4Ar-aygVCw,Unknown,,intermediate,steady_learner,3,2026-04-16,47.7,68.9,5.6,True,0.30618973075247724
L00103,2ssIjbpGEe6jXQ7DOFLcow,Unknown,,intermediate,steady_learner,4,2026-05-18,68.7,67.7,6.3,True,0.44916027544838166
L00103,X8hh83M5EeuBTg7vUdMe9w,Unknown,,intermediate,steady_learner,5,2026-06-03,84.5,59.5,6.6,True,0.6553307958566637
L00103,OgvCa4W3EeqGXxK7lrZFqQ,Unknown,,intermediate,steady_learner,6,2026-07-31,66.9,81.9,9.3,True,0.9088068409133918
L00103,9_tBpYquEeatfg7c63n1lQ,Unknown,,intermediate,steady_learner,7,2026-08-28,61.5,63.7,5.6,True,1.1094502309813468
L00103,6MvmTJFlEeauIxKYfUIOvQ,Unknown,,intermediate,steady_learner,8,2026-09-13,95.4,91.1,7.6,True,1.2938164996498243
L00104,5j9HffwsEeyt8Q7irWwuzw,Unknown,,intermediate,steady_learner,1,2025-02-10,67.9,40.7,4.4,True,0.0
L00105,cEqlo5KmEe2D4QoulE83uw,Unknown,,intermediate,struggling_learner,1,2025-11-22,65.9,42.7,3.8,True,0.0
L00105,OgyTdFr3EfCekhJDthqyWw,Unknown,,intermediate,struggling_learner,2,2026-03-12,46.1,55.9,4.6,True,0.19769225861882028
L00109,hTD2gasoEeikbA5NFwCang,Unknown,,intermediate,struggling_learner,1,2025-02-08,42.4,61.2,7.1,False,0.0
L00110,K1cyL0BjEfCXXhLR-bLm7w,Unknown,,intermediate,steady_learner,1,2025-05-11,58.1,75.3,6.9,True,0.0
L00110,FWQVbhneEfCwdwr_1g1Hsw,Unknown,,intermediate,steady_learner,2,2025-05-22,63.5,68.8,6.0,True,0.17437428934947022
L00110,5m2_IkQ2EfC6-g6hfV5HWQ,Unknown,,intermediate,steady_learner,3,2025-06-10,50.9,63.3,6.9,False,0.36487527263015457
L00110,HFrDyFSmEfCW8Q55q1kSNQ,Unknown,,intermediate,steady_learner,4,2025-08-09,62.4,83.9,9.9,True,0.36487527263015457
L00111,AEpRSW3UEfCBFwr_1SFWbw,Unknown,,intermediate,high_achiever,1,2025-11-09,62.5,73.6,6.6,True,0.0
L00111,jF3Ljp2yEe2L_wpgKckryw,Unknown,,intermediate,high_achiever,2,2025-11-20,70.1,90.5,10.3,True,0.18741675902293234
L00111,hPlrBDItEe-YcA77IVc2yQ,Unknown,,intermediate,high_achiever,3,2025-11-22,86.7,98.0,9.9,True,0.3978143599585389
L00111,jg1iycHGEeyMsw7fjv4fAQ,Unknown,,intermediate,high_achiever,4,2025-12-06,82.8,81.5,6.5,True,0.6579460931464935
L00111,MAC__KMZEe-NWAr_wjSR3w,Unknown,,intermediate,high_achiever,5,2025-12-22,82.0,68.9,8.0,True,0.906396673074929
L00111,6XK_YtGuEe6lEg6XAETioQ,Unknown,,intermediate,high_achiever,6,2026-01-01,78.5,94.1,7.6,True,1.1522550223147463
L00111,N1G500AyEe-4ZAr_znWoOw,Unknown,,intermediate,high_achiever,7,2026-01-03,100.0,100.0,10.0,True,1.3876962570229363
L00111,uPlvNanpEeq_tQ7r_WqHcw,Unknown,,intermediate,high_achiever,8,2026-01-05,87.1,83.1,9.1,True,1.6876962570229364
L00111,K8gDT6kyEeywagovoAKHOQ,Unknown,,intermediate,high_achiever,9,2026-02-11,100.0,78.1,6.4,True,1.9489390373648734
L00111,shPviriqEeWVcRIZgPr_Xw,Unknown,,intermediate,high_achiever,10,2026-03-11,96.6,90.3,7.8,True,2.0
L00111,tPFupEXmEe68PQqxbCl1eQ,Unknown,,intermediate,high_achiever,11,2026-03-11,100.0,86.0,7.7,True,2.0
L00111,1A0zJcSkEe-LvhIuPUA7nw,Unknown,,intermediate,high_achiever,12,2026-03-11,98.9,83.0,7.9,True,2.0
L00111,-MAs2uGGEea3uhKgRSNY-g,Unknown,,intermediate,high_achiever,13,2026-04-01,100.0,97.0,11.5,True,2.0
L00111,cQTNbGosEe-o2Qr_2f2M0Q,Unknown,,intermediate,high_achiever,14,2026-04-06,100.0,94.2,9.4,True,2.0
L00111,pu2XQCuEEe6qTBJCf71DPw,Unknown,,intermediate,high_achiever,15,2026-04-06,96.1,100.0,10.8,True,2.0
L00112,5mAuak8zEemKoQ4qeYq26g,Unknown,,intermediate,steady_learner,1,2025-09-02,75.6,93.0,11.1,True,0.0
L00113,Nf4DjMszEeiLLhJBAe-LZA,Unknown,,intermediate,high_achiever,1,2025-11-05,80.2,72.5,8.4,True,0.0
